Date,Spatial Amsterdam,Spatial Beverwijk,Spatial Driehuis,Spatial Heemskerk,Spatial IJmuiden,Spatial Velsen-Noord,Spatial Zaandam
2022-09-10 13:00:00+00:00,1.0698855481838336,4.295123258426318,3.740959067535199,3.4770580654700836,4.831835226163399,5.672014026048261,1.641149225129255
2022-09-10 14:00:00+00:00,1.207873426177461,5.109013242641721,4.21813229648609,3.6683267651670746,5.537365093145109,6.65050460878795,1.8078668774773106
2022-09-10 15:00:00+00:00,1.2811379489588752,5.553081398599543,4.444879362603713,4.083713412649365,6.243681636328089,6.5839232152028035,1.7646282639793203
2022-09-10 16:00:00+00:00,1.1848331636882914,4.765004589176358,3.8629410259090724,3.867269102398332,6.130941846846296,6.560717314786359,1.7632033644345468
2022-09-10 17:00:00+00:00,1.1402444711539708,4.126969312814902,3.520413365909236,3.5316980402654554,5.134043383313757,5.6438670617174145,1.4840953983336331
2022-09-10 18:00:00+00:00,1.3151492754947331,4.519641621591713,4.309395363723206,4.237192240496718,5.5586008988520605,6.25088086037089,1.8628130919347137
2022-09-10 19:00:00+00:00,1.882858450548231,6.086432937954454,5.110455598896651,5.229816207913736,7.3078978327923325,7.634160180422787,2.3869571003786536
2022-09-10 20:00:00+00:00,2.4275176288007105,7.0441416366658975,5.827756211958595,6.950580091769148,9.392187447398557,9.330230585885625,2.936298168299612
2022-09-10 21:00:00+00:00,2.7597907152148693,9.576830504945868,7.453246622078861,8.445181961586362,12.173252900365823,11.19693538536592,3.7577224024501117
2022-09-10 22:00:00+00:00,3.326424915913717,11.495366826287185,9.312728385305824,11.116598169783865,15.727174792809281,14.680349190273017,4.523968394227094
2022-09-10 23:00:00+00:00,4.070440723742106,14.242218789433487,11.04020691943371,13.542475516491196,20.103133909489586,18.24164499246974,5.34385658776641
2022-09-11 00:00:00+00:00,5.056013111774668,16.954402846455437,12.876078239059328,16.306009196888137,24.954545293204966,22.54209383764939,6.440531252497022
2022-09-11 01:00:00+00:00,5.838874897283194,20.25243640842733,15.134553205992788,19.11428687914645,29.60183495558039,26.378885528443238,8.098831094544485
2022-09-11 02:00:00+00:00,6.119209911556153,21.177461432428913,15.662863853777244,19.528264248738587,31.24687338576036,27.54804680189397,8.853897589697143
2022-09-11 03:00:00+00:00,6.075522495815809,21.352393557154073,15.408667601098964,19.42760886710951,31.50173683865639,27.230824397977003,8.90500617970846
2022-09-11 04:00:00+00:00,5.471701420560228,19.162405616976315,11.210257909674002,17.07462735338975,29.91721960186831,22.88923109820431,7.834459779616804
2022-09-11 05:00:00+00:00,5.357804562349733,22.513317366652345,12.492298887072227,17.194969913443174,31.03150032928419,20.77843183190218,7.963326520563228
2022-09-11 06:00:00+00:00,5.119142257707585,22.328084765317016,12.136393788147071,16.651671654085906,30.66447356746402,20.089647058496883,8.023945382903008
2022-09-11 07:00:00+00:00,4.4473997707219555,18.89877992216612,9.970150916749809,12.98589759813155,24.392608609184567,14.738232802556205,6.0040760483243
2022-09-11 08:00:00+00:00,2.3998910648064906,7.7566611112015345,3.984741065832215,5.977626673207411,11.564363648748172,7.869431021363099,2.5981091881521543
2022-09-11 09:00:00+00:00,0.9519966113283026,3.727489905554816,2.1340858172784047,2.9050961279706464,5.1771147401402065,4.509466749499769,1.7215763688865433
2022-09-11 10:00:00+00:00,0.8356906986172422,3.4489439585178783,1.9185554779075917,2.4681822367616473,4.428948363456897,3.9146229140228646,1.231102373179628
2022-09-11 11:00:00+00:00,0.9610392319446658,4.705665779616689,2.472281338012943,2.672047579582536,5.004632508426542,4.303996329613534,1.4082691511520706
2022-09-11 12:00:00+00:00,1.0319235968888572,4.7456553737747775,2.5938645514530254,2.823573355129456,5.050576621128954,4.490667846474942,1.4576212720500727
2022-09-11 13:00:00+00:00,1.0315433620546184,4.76725908545816,2.6840762518460863,2.8864903810412468,4.983403191056135,4.441599383475901,1.516103995406345
2022-09-11 14:00:00+00:00,0.9358898253356884,3.844191147327741,2.2110816818160166,2.8047428577120534,4.895716611709192,4.6185642115838865,1.5446073404050877
2022-09-11 15:00:00+00:00,0.8688436858132739,3.3969836110613043,1.842691900286277,2.4820836511407554,4.5964729728768665,4.111356439311474,1.2891310244376206
2022-09-11 16:00:00+00:00,0.8452626202689597,3.594677456397446,1.8985260365973478,2.3034738366211047,4.342405432764223,3.88797112238533,1.2437424471472913
2022-09-11 17:00:00+00:00,0.8152514079461749,3.4063385273796936,1.8862745793295652,2.4991753208743854,4.505519641846422,3.7052807001422057,1.17885575487839
2022-09-11 18:00:00+00:00,0.737722910143179,2.5471800269855756,1.7163119110963034,2.5173305004298685,3.8798372583391654,3.4234750154791045,1.0081859789521261
2022-09-11 19:00:00+00:00,1.0569168203701735,4.118035373840307,2.5796156706364943,3.7384176154820983,6.168669749894269,4.896702348799381,1.847513725582934
2022-09-11 20:00:00+00:00,1.5275665183020175,6.053200130106147,3.298394145464072,4.874584114757944,8.96133028228843,6.299986909492322,2.034272794287111
2022-09-11 21:00:00+00:00,1.9311211637535126,8.494523259648421,4.326705333594831,6.38923990363156,12.467778633703738,8.247182267105366,2.8718802901349414
2022-09-11 22:00:00+00:00,2.5920141958085825,11.930932420610596,6.001472457213766,8.512205296420747,16.698580911743207,10.432592032594023,3.53604854473585
2022-09-11 23:00:00+00:00,3.239261573103869,14.50633959031207,8.6684985485515,12.190152080846392,20.474700939037447,14.87168605374801,4.583475244663919
2022-09-12 00:00:00+00:00,3.486609807891935,16.263008695815806,9.714444798723582,13.579171352490143,22.880308760504928,16.549349532334375,5.53006854460189
2022-09-12 01:00:00+00:00,4.641517398659339,19.168707423582607,12.74111048343213,18.078231882302987,27.83471126860804,22.506190960494497,7.009975293407837
